cpu,memory,errors,response_time,failure
1591,29.6,33,310.8,0
1568,33.1,38,310.7,0
1459,37.7,40,310.7,0
1590,36.3,43,310.7,0
1376,47.6,45,310.6,0
1510,38.5,47,310.6,0
1674,33.6,49,310.6,0
1426,40.7,54,310.6,0
1466,43.6,56,310.7,0
1474,38.7,58,310.8,0
1290,65.3,63,310.8,0
1435,48,66,310.9,0
1416,53.2,69,310.7,0
1599,40.4,72,310.7,0
1466,47.3,77,310.7,0
1408,47.3,79,310.7,0
1490,48.1,81,310.6,0
1405,42.3,83,310.6,0
1647,33.3,85,310.5,0
1459,35,87,310.6,0
1648,30.7,90,310.6,0
1675,30.7,92,310.7,0
1605,34.2,94,310.7,0
1536,44.4,96,310.7,0
1617,34.3,101,310.7,0
1347,53.3,104,310.6,0
1337,52.7,106,310.5,0
1695,30.9,108,310.4,0
1635,32.5,110,310.4,0
1470,44,113,310.4,0
1381,49.8,115,310.4,0
1382,41.6,117,310.4,0
1697,30,120,310.4,0
1451,39.7,123,310.3,0
1419,55.7,125,310.3,0
1313,55.6,127,310.3,0
1560,36.3,129,310.3,0
1555,41.2,131,310.3,0
1579,36.9,133,310.4,0
1435,44.6,135,310.5,0
1621,33.7,137,310.6,0
1555,40.4,139,310.6,0
1611,33.8,144,310.5,0
1834,23.5,146,310.6,0
1612,29.8,148,310.5,0
1629,34.1,151,310.4,0
1496,35.2,153,310.4,0
1593,32.9,155,310.5,0
1623,33.5,157,310.5,0
1380,48.7,160,310.5,0
1562,34.4,162,310.6,0
1391,49.4,164,310.6,0
1551,34.3,166,310.5,0
1821,26.2,171,310.6,0
1429,43.6,176,310.7,0
2012,20.7,178,310.7,0
1924,23.6,181,310.6,0
1412,44.1,184,310.5,0
1389,54.9,187,310.5,0
1466,48.1,189,310.5,0
2297,15.8,191,310.5,0
1471,37.5,193,310.4,0
1492,41.4,195,310.3,0
1460,41.5,197,310.3,0
1559,39.4,199,310.4,0
1495,52.5,201,310.5,0
1535,39,204,310.5,0
1381,50.7,206,310.6,0
1599,36.1,208,310.6,0
1400,49.5,211,310.6,0
1624,34.5,216,310.6,0
1478,36.6,218,310.6,0
1605,33.3,220,310.7,0
1506,43.4,222,310.6,0
1455,43.9,0,310.6,0
1602,32.3,2,310.5,0
1425,54.4,7,310.4,0
1918,21.8,9,310.4,0
1611,41.5,11,310.3,0
1610,38.6,16,310.4,0
2639,12,21,310.4,1
1329,46.6,24,310.4,0
1270,54.2,26,310.4,0
1415,41.6,28,310.3,0
1330,49.5,30,310.4,0
1786,27.1,35,310.5,0
1809,25.5,40,310.5,0
1303,59.7,42,310.6,0
1383,45.7,44,310.7,0
1447,56.9,47,310.6,0
1461,44.2,49,310.7,0
2092,18.6,51,310.7,0
1429,47.9,53,310.7,0
1736,26.5,56,310.8,0
1441,49.3,58,310.7,0
1523,43.3,60,310.7,0
1691,33.4,62,310.8,0
1557,35.3,65,310.8,0
1644,33.4,68,310.7,0
1522,43.8,70,310.6,0
1547,41.7,72,310.7,0
1597,30.8,74,310.7,0
1619,31,76,310.8,0
1400,58.2,79,310.8,0
1663,31.5,81,310.9,0
1540,37.6,83,310.8,0
1455,42.7,85,310.8,0
1519,39,90,310.8,0
1427,47.7,92,310.8,0
1650,29.8,94,310.8,0
1508,38.8,96,310.8,0
1379,54.8,99,310.9,0
1542,36.7,101,310.9,0
1763,28.4,103,310.9,0
1590,34.3,106,310.9,0
1336,63.6,111,311,0
1638,35.4,116,311,0
1356,45.7,119,311,0
1384,47.4,121,311,0
1309,48,124,310.9,0
1642,33.1,126,311,0
1289,54.9,128,311,0
1353,43.8,130,311,0
1871,26,132,311,0
1291,63.6,137,311,0
1346,44.6,142,310.9,0
1493,47.6,145,310.8,0
1524,41.3,147,310.8,0
1726,26.7,150,310.8,0
1435,47.2,152,310.8,0
1502,34.4,157,310.8,0
1608,33,160,310.9,0
1771,27.2,162,311,0
1474,42.6,164,311,0
1322,53,166,311,0
1393,49.5,168,311,0
1417,52.5,171,311.1,0
1430,49.8,174,311,0
1605,40,179,311.1,0
1402,47.8,182,311.1,0
1550,35.2,184,311,0
1376,44.9,186,311,0
1569,32.5,188,310.9,0
1669,32.2,191,311,0
1541,38.9,193,311,0
1651,32.5,195,311,0
1521,39.3,197,310.9,0
1365,48.2,199,310.8,0
1609,31.7,202,310.9,0
1470,37.6,204,310.8,0
1573,38.9,209,310.9,0
1378,53.1,212,310.9,1
1567,39,214,310.9,1
1441,43.7,0,310.9,0
1641,33.2,3,310.9,0
1486,40.3,6,310.9,0
1563,36.2,8,311,0
1769,26,10,311.1,0
1672,29.9,13,311,0
1632,34.2,18,311,0
1980,21.5,20,311,0
1635,36,23,311.1,0
1686,32.5,25,311,0
1574,31.4,27,310.9,0
1546,43.4,29,310.8,0
1899,24.7,31,310.9,0
1449,36.5,33,310.9,0
1483,37,35,310.9,0
1576,38.6,38,310.8,0
1317,51.9,40,310.9,0
1467,48.1,43,311,0
1616,34.5,46,310.9,0
1299,60.4,48,310.9,0
1432,41.5,51,311,0
1799,24.2,54,310.9,0
1358,52.3,56,310.9,0
1618,37.8,59,310.8,0
1525,43.2,62,310.8,0
1551,37.7,64,310.7,0
1735,31.5,66,310.8,0
1309,43.3,68,310.7,0
1743,26.2,71,310.6,0
1659,29.9,73,310.7,0
1680,32.4,76,310.7,0
1486,38.5,78,310.6,0
1471,43.8,80,310.6,0
1465,35.8,82,310.7,0
1492,42.2,85,310.6,0
1420,52,88,310.7,0
1295,62.3,91,310.6,0
1548,34.1,93,310.5,0
1372,54.7,95,310.6,0
1552,35.9,97,310.6,0
1441,46.3,100,310.6,0
1691,27.7,105,310.6,0
1451,50.7,108,310.6,0
1452,48.4,110,310.6,0
1406,46,112,310.6,0
1567,39.1,114,310.5,0
1599,41.7,116,310.4,0
1455,39,118,310.4,0
1625,35.9,121,310.5,0
2672,11.8,124,310.6,1
1650,31.9,126,310.6,0
1459,40.2,128,310.6,0
1395,50.5,131,310.6,0
1751,29.3,133,310.7,0
1192,68.9,135,310.6,0
1947,25,137,310.7,0
1593,34.9,139,310.5,0
1478,38.6,141,310.5,0
1505,44.5,146,310.6,0
2465,13.7,149,310.5,0
1403,46.8,151,310.6,0
1458,41.4,153,310.5,0
1369,45.4,156,310.4,0
1377,44.9,161,310.4,0
1452,45.7,164,310.4,0
1517,41.1,167,310.4,0
1354,50,169,310.5,0
1724,33,171,310.5,0
1399,53.2,174,310.5,0
1388,50.5,176,310.5,0
1523,34.7,181,310.5,0
1377,43.1,183,310.5,0
1417,45.2,185,310.6,0
1542,40,188,310.7,0
1557,33.3,190,310.8,0
1641,31.9,192,310.7,0
1318,55,194,310.7,0
1638,33.8,196,310.7,0
1954,21.6,198,310.8,0
1644,32.5,201,310.9,0
1594,32.4,204,310.8,0
1405,46.4,207,310.9,1
1622,37.8,0,310.8,0
1557,39.4,2,310.9,0
1606,33.3,4,311,0
1647,31.6,6,311.1,0
1413,42.2,9,311.1,0
1529,41.6,12,311,0
1448,46.3,14,311.1,0
1435,44.2,16,311.2,0
1474,41.8,18,311.2,0
1657,29.1,23,311.2,0
1509,39.9,25,311.3,0
1530,36.4,27,311.3,0
1587,35.9,30,311.4,0
1467,43.4,33,311.4,0
1360,53,36,311.5,0
1588,30.6,39,311.5,0
1609,32.1,41,311.4,0
1415,44.1,43,311.3,0
1845,27.3,45,311.2,0
1419,36.2,47,311.4,0
1634,30.6,50,311.3,0
1521,40.6,52,311.3,0
1499,37.7,55,311.4,0
1616,35.1,57,311.2,0
1449,46.5,60,311.4,0
1626,31.6,62,311.4,0
1445,44.8,65,311.5,0
1622,35,68,311.6,0
1544,39.1,70,311.6,0
1488,41.8,75,311.6,0
1309,57.6,77,311.6,0
1784,26.4,79,311.6,0
1548,32.4,81,311.5,0
1413,43.5,83,311.5,0
1863,25.7,85,311.5,0
1427,43.8,88,311.5,0
1443,47,90,311.5,0
1481,40.4,93,311.5,0
1446,39.7,95,311.4,0
1444,44.9,97,311.5,0
1341,50.8,99,311.5,0
1518,37.4,102,311.4,0
1603,35.9,104,311.4,0
1686,30.9,106,311.4,0
1383,53.6,108,311.5,0
1477,45.4,111,311.5,0
1449,44.5,113,311.5,0
1734,25,116,311.5,0
1398,49.1,119,311.6,0
1639,36.6,121,311.7,0
1517,37.6,124,311.7,0
1442,41.7,127,311.7,0
1685,30.8,130,311.7,0
1358,50.6,133,311.8,0
1608,39.9,136,311.6,0
1665,34.3,139,311.6,0
1510,38.7,141,311.7,0
1465,40.2,143,311.8,0
1701,27.5,145,311.7,0
1486,39.6,147,311.7,0
1658,32.3,150,311.6,0
1449,44.5,152,311.7,0
1346,52.4,157,311.5,0
1866,23.1,159,311.5,0
1562,38,162,311.5,0
1368,53.6,165,311.7,0
1567,33.1,168,311.5,0
1725,34,170,311.5,0
1744,31.2,172,311.5,0
1453,45.1,174,311.3,0
1550,34.8,177,311.2,0
1558,39.1,179,311.2,0
1270,65.3,182,311.2,1
1380,51.6,184,311.1,0
1406,50.5,187,311.1,0
1625,30.7,189,311.2,0
1420,45.8,192,311.2,0
1889,22.7,194,311.4,0
1477,43.6,196,311.3,0
1460,46.9,198,311.2,0
1758,24.4,200,311.3,0
1521,31.5,202,311.3,0
1511,45,204,311.3,0
1530,37.3,207,311.3,1
1454,46.8,0,311.2,0
1928,23.1,2,311.2,0
1758,26.4,4,311.3,0
1649,33.2,9,311.2,0
1447,50.3,11,311.2,0
1417,48,13,311.2,0
1434,44.9,15,311.2,0
1418,49.5,17,311.2,0
1400,49.5,20,311.2,0
1725,27.7,23,311.3,0
1567,41.1,26,311.3,0
1497,38.4,28,311.3,0
1549,44.6,31,311.4,0
1754,26.9,33,311.4,0
1489,38.3,35,311.5,0
1543,38.5,37,311.5,0
1543,33.1,39,311.5,0
1565,35.6,41,311.5,0
1855,23.9,43,311.4,0
1475,45.2,46,311.4,0
1609,32.3,49,311.4,0
1443,44.1,51,311.4,0
1450,44.1,56,311.4,0
1590,39.9,58,311.5,0
1508,41.2,60,311.4,0
1544,43.6,63,311.2,0
1451,41.8,66,311.2,0
1758,24.4,68,311.2,0
1507,47.7,70,311.2,0
1543,37.5,73,311.1,0
1505,36.7,78,311.2,0
1786,24.3,81,311.2,0
1457,44.5,83,311.3,0
1312,61.5,85,311.3,0
1405,47.7,88,311.2,0
1377,43,91,311.2,0
1347,49.8,94,311.2,0
1470,39.6,97,311.1,0
1873,24,99,311.2,0
1434,58.6,102,311.1,0
1628,30.6,105,311.1,0
1351,48.6,110,311.1,0
1454,43.8,112,311.2,0
1663,29.6,115,311.2,0
1401,49.7,118,311.2,0
1503,38.2,120,311.3,0
1564,35,122,311.4,0
1759,24.6,124,311.4,0
1409,53.1,126,311.4,0
1738,25.8,128,311.4,0
1393,47.5,130,311.3,0
1499,38.8,135,311.1,0
1493,39,137,311.1,0
1652,33.9,139,311.1,0
1589,29.9,141,311.1,0
1520,42.2,143,311.1,0
1455,40.3,145,311.1,0
1463,46.8,150,311,0
1442,43.7,152,311,0
1329,51.5,154,311,0
1546,33.1,156,311.1,0
1516,33.7,158,311.1,0
1476,47.4,161,311,0
1412,47,164,311,0
1377,46.8,166,310.9,1
1490,37.1,168,311,0
1526,37.7,171,311,0
1428,47.9,174,311,0
1329,54.6,176,311,0
1443,51.8,178,311.1,0
1373,53,181,311.1,0
1630,35.6,183,311.1,0
1555,34.2,185,311,0
1436,47,187,311,0
1609,31,190,311,0
1384,49.7,192,311,0
1448,44.8,195,311.1,0
1887,22.4,197,311.1,0
1480,45.7,200,311.1,0
1850,23.3,203,311.1,0
1538,36.8,208,311.1,0
1721,30.1,210,311.1,0
1366,54.4,0,311.1,0
1657,31.1,3,311,0
1446,42.9,5,311.1,0
1465,43.8,7,310.8,0
1827,23.8,9,310.8,0
1397,47.6,11,310.8,0
1744,29.7,16,310.8,0
1545,36.7,18,310.9,0
1587,36.6,20,310.9,0
1377,47.3,22,310.8,1
1511,48.1,24,310.8,0
1650,32.4,26,310.8,0
1412,48.9,28,310.9,0
1528,43.1,30,311,0
1459,35,32,310.9,0
1379,49.3,34,310.9,1
1356,48.3,36,310.8,0
1409,41.3,39,310.8,0
1504,37.5,42,310.8,0
1622,36.8,45,310.8,0
1786,25.7,47,310.8,0
1506,34,49,310.9,0
1916,23.1,51,310.9,0
1771,27.6,54,310.9,0
1488,44.2,57,310.9,0
1531,37.5,60,310.9,0
1529,33.4,62,310.9,0
1580,36.5,64,311,0
1360,44,67,310.9,1
1546,35.5,70,311,0
1762,24.5,73,310.9,0
1350,56.6,76,310.8,0
1562,38.1,78,310.8,0
1608,30.3,81,310.7,0
1392,50,84,310.6,0
1467,44.9,86,310.6,0
1326,59.1,88,310.6,1
1769,24.9,91,310.7,0
1459,47.6,93,310.6,0
1421,52,95,310.6,0
1491,42.8,98,310.7,0
1567,36.4,100,310.7,0
1421,41.4,102,310.8,0
1596,33.5,104,310.9,0
1464,44.2,106,311,0
1581,36.1,109,310.9,0
1620,30.3,112,310.9,0
1413,48.9,114,310.7,0
1438,43.8,119,310.8,0
1469,41.6,124,310.9,0
1762,27.8,127,310.8,0
1366,48.4,130,310.9,1
1891,22.7,135,310.9,0
1742,29.7,137,310.9,0
1465,43.5,140,310.9,0
1541,36.6,143,311,0
1295,57.1,146,311.1,0
1435,43.1,149,311.1,0
1466,43.9,152,311.2,0
1450,47.9,154,311.2,0
1880,24.5,156,311.1,0
1578,33.5,158,311,0
1610,33.1,161,311,0
1565,42.8,163,311.1,0
1545,40.1,165,311.2,0
1227,60.1,167,311.2,0
1484,45.9,169,311.1,0
1591,32.7,171,311,0
1403,47.2,173,310.9,0
1450,45.7,175,311,0
1720,28.1,178,310.9,0
1561,37.2,180,311,0
1421,41.3,182,311,0
1415,48.4,185,310.9,0
2034,19.7,190,310.9,0
1486,40.4,192,311,0
1338,67.6,194,311,1
1578,32.3,196,311.1,0
1330,58.6,201,311.2,0
1506,40.8,204,311.2,0
1559,37.6,209,311.4,0
1599,37,211,311.5,0
1427,38.9,213,311.5,0
1481,41.1,215,311.5,0
1496,43.8,218,311.5,0
1674,27,223,311.4,0
1629,31.7,225,311.4,0
1629,34.4,228,311.5,1
1311,53.2,0,311.6,0
2709,9.7,2,311.6,1
1759,29.9,5,311.7,0
1480,45.2,8,311.7,0
1461,46.1,10,311.8,0
1728,30,12,311.8,0
1389,46.5,15,311.9,0
1638,35.1,17,311.8,0
1254,54.1,19,311.7,0
1427,50.1,21,311.8,0
1627,31.8,23,311.8,0
1471,48.3,25,311.7,0
1773,27.1,30,311.7,0
1430,51.7,32,311.7,0
1595,29.5,35,311.6,0
1521,44.1,37,311.5,0
1419,43.7,39,311.6,0
1534,40.1,41,311.4,0
1626,36,44,311.5,0
1677,29.2,49,311.5,0
1392,50.5,51,311.3,0
1448,50.5,53,311.2,0
1903,22.9,55,311.2,0
1404,52,57,311.2,0
1386,53.5,59,311.2,0
1418,47,61,311.1,0
1338,53.3,63,311.1,0
1549,40.6,66,311.2,0
1432,42.7,68,311.2,0
1546,40,71,311.2,0
1627,33.2,74,311.2,0
1640,32.8,77,311.1,0
1423,36.8,80,311.1,0
1711,28.7,83,311,0
1450,51.6,86,311.1,0
1553,34.1,89,311.1,0
1630,34.6,94,311.1,0
1476,39.6,96,311.1,0
1426,50.6,101,311.1,0
1561,34.9,106,311.2,0
1297,62.5,109,311.2,0
1842,23.9,111,311.2,0
1633,36.4,114,311.2,0
1744,30.3,116,311.3,0
1831,26.9,121,311.4,0
1339,50.8,123,311.3,0
1475,40.4,126,311.4,0
1675,29.6,128,311.4,0
1493,35.1,131,311.5,0
1700,29.5,133,311.5,0
1453,37,135,311.6,0
1542,34.1,137,311.7,0
1358,52.7,139,311.5,0
1655,32.3,142,311.5,0
1885,27.5,147,311.5,0
1494,41.4,149,311.5,0
1757,29.5,151,311.4,0
1718,31.2,154,311.4,0
1636,35,157,311.4,0
1638,29.6,160,311.6,0
1609,36,162,311.5,0
1556,35,164,311.5,0
1442,59.8,169,311.5,1
1501,38.8,171,311.6,0
2041,19.2,174,311.6,0
1784,25.1,177,311.7,0
1953,22.4,180,311.6,0
1576,34.7,182,311.6,0
1518,39,184,311.6,0
1227,68.2,187,311.6,1
1985,18.8,190,311.5,0
1802,26.4,192,311.5,0
1603,32.4,194,311.5,0
1400,54,196,311.6,0
1395,54.2,198,311.5,0
1987,19.9,200,311.4,0
1398,47.2,202,311.4,0
1333,66.7,205,311.4,1
1381,49.4,207,311.2,0
1570,36.1,0,311.3,0
1658,31,2,311.3,0
1749,29.2,5,311.3,0
1510,37.1,10,311.3,0
1384,50.8,13,311.5,0
1570,37.2,15,311.4,0
1571,32.7,17,311.4,0
1476,37.3,20,311.4,0
1484,39.5,22,311.4,0
1909,23.2,25,311.4,0
1448,49.6,28,311.5,0
1500,40.2,30,311.4,0
1510,44.9,33,311.4,0
1378,55.5,35,311.3,0
1538,37.4,37,311.4,0
1390,48.1,40,311.4,0
1642,32.1,42,311.4,0
1785,24.8,45,311.5,0
1526,38.2,47,311.5,0
1668,33.2,52,311.6,0
1507,37.5,55,311.5,0
1530,37.8,57,311.5,0
1479,45.6,59,311.4,0
1418,41.3,62,311.4,0
1504,38.7,65,311.4,0
1345,47.6,67,311.4,0
1625,35.4,70,311.4,0
1511,34.7,75,311.4,0
1535,41.8,77,311.4,0
1505,37.9,79,311.5,0
1540,43.7,81,311.5,0
1372,46,86,311.4,0
1510,36.6,91,311.3,0
1382,46.4,94,311.3,0
1439,41.8,96,311.3,0
1375,47,98,311.3,0
1931,21.9,101,311.3,0
1475,48.6,104,311.3,0
1389,46.9,106,311.3,0
1652,32.8,108,311.3,0
1386,50.3,110,311.2,0
1577,29.8,112,311.3,0
1444,43.1,115,311.3,0
1554,40.2,118,311.3,0
1602,32.8,120,311.3,0
1692,28.2,122,311.2,0
1682,34.4,127,311.3,0
1614,34.1,129,311.3,0
1324,47.8,131,311.3,0
1434,40.3,133,311.4,0
1621,31.6,135,311.3,0
1625,33.1,137,311.3,0
1394,53.7,140,311.1,0
1586,35.1,142,311,0
1420,45.9,144,311,0
1422,50.3,146,311.2,0
1598,37.9,148,311.2,0
1454,59.2,153,311.2,1
1519,39.3,155,311.2,0
1373,55.7,157,311.1,0
1406,48.8,159,311.1,0
1492,45,162,311.2,0
1369,50.8,164,311.2,0
1471,41.9,166,311.2,0
1630,36,169,311.2,0
1605,37.6,171,311.1,0
1447,52.1,174,311.1,0
1360,52.8,176,311.2,0
1728,34,179,311.1,0
1740,30.8,182,311,0
1477,41.4,184,310.9,0
1658,30.3,186,310.9,0
1902,23.4,188,310.8,0
1783,23.1,190,310.8,0
1558,45.3,193,310.9,0
1351,49.5,196,311,0
1452,42.5,198,310.9,0
1666,30.7,203,310.9,0
1364,50,205,311,0
1351,60.3,207,311,1
1729,26.1,210,311,0
1574,34.1,215,311,0
1566,37.8,218,311,0
1455,43.2,220,310.9,0
1679,29,222,310.9,0
2143,17.3,227,310.8,0
1447,42.7,229,310.8,0
1383,50.3,231,310.8,1
1772,27.1,233,310.8,0
1615,29,235,310.8,1
1454,36.6,0,310.8,0
1445,49.1,2,310.8,0
1609,35.2,4,310.8,0
1546,34.4,7,310.9,0
1567,39.3,9,310.8,0
1767,27.4,11,310.8,0
1539,34.2,13,310.9,0
1564,39,15,310.9,0
1445,46.3,17,310.8,0
1419,47.7,20,310.9,1
1881,20.9,23,310.9,0
1421,46.2,26,310.9,0
1455,46,29,311,0
2691,12.1,31,311,1
1505,41.2,33,310.8,0
1456,46.6,35,310.8,0
1383,46.4,37,310.8,0
1563,39.2,39,310.8,0
2305,16.1,42,310.9,0
1456,43.6,45,310.9,0
1865,22.7,48,311,0
1597,36.9,50,310.9,0
1495,38.6,52,310.9,0
1456,47.2,54,310.9,0
1465,44.3,57,310.8,0
1352,55.5,59,310.9,0
1906,21.7,62,310.8,0
1446,44,64,310.9,0
1948,19.7,66,310.8,0
1480,47.1,68,310.7,0
1511,37.6,70,310.7,0
1472,47,73,310.7,0
1429,51,76,310.7,0
1405,48.8,78,310.7,0
1405,47.9,80,310.7,0
1348,58.1,83,310.7,0
1331,68.6,85,310.6,1
1610,33.4,87,310.6,0
1412,46.5,89,310.6,0
1453,42.7,92,310.7,0
1583,38.9,94,310.6,0
1539,37.4,96,310.6,0
1635,39.8,99,310.5,0
1294,62.4,101,310.7,1
1978,22,106,310.5,0
1357,58,108,310.4,1
1336,58.2,110,310.4,1
1568,39.2,112,310.4,0
1567,36.4,114,310.4,0
1611,35.6,117,310.4,0
1841,23.6,119,310.5,0
1567,36.1,124,310.5,0
1376,54.9,126,310.4,1
1477,42.4,128,310.5,0
1590,40.3,130,310.5,0
2197,15.8,133,310.5,0
1595,32.9,135,310.4,0
1812,24.4,138,310.5,0
1573,32.1,143,310.5,0
1651,30.9,146,310.5,0
1459,43.2,148,310.5,0
1370,51.7,153,310.4,1
1518,34.1,155,310.4,0
1648,29.6,157,310.3,0
1464,47.2,159,310.4,0
1895,23.2,161,310.4,0
1884,23.4,163,310.4,0
1450,46.6,165,310.4,0
1448,43.4,167,310.4,0
1389,49.6,169,310.5,0
1583,35.2,171,310.6,0
1425,51.1,173,310.5,0
1809,27.1,175,310.5,0
1892,21.8,177,310.5,0
1475,47.8,179,310.6,0
1361,46.7,182,310.6,0
1563,41,184,310.6,0
1472,39.7,187,310.5,0
1325,55.3,192,310.6,0
1358,53.1,194,310.6,0
1346,54.7,196,310.6,0
1381,58.4,201,310.5,0
1340,55.7,204,310.5,1
1366,47.7,206,310.6,0
1325,45.1,208,310.7,1
1376,46.3,210,310.7,1
1364,47.8,213,310.7,1
1462,43.6,0,310.6,0
1517,38.9,2,310.6,0
1385,53.6,5,310.6,0
1439,40,7,310.6,0
1623,34.3,9,310.6,0
1438,43.2,12,310.6,0
1708,24.8,17,310.4,0
1666,32.7,19,310.3,0
1286,62.8,22,310.4,1
1485,46.3,24,310.3,0
1409,52.5,26,310.3,0
1765,27.3,29,310.3,0
1688,28.8,31,310.3,0
1787,26.7,33,310.3,0
1487,48,36,310.1,0
1384,50.5,38,310.1,0
1311,57.4,40,310.2,1
1620,30.8,42,310.2,0
1331,61.2,47,310.2,1
1462,38.3,49,310.1,0
1424,50.2,54,310.1,0
1500,39.6,56,310.1,0
1738,28,58,310.1,0
1465,46.5,60,310.3,0
1482,41.4,63,310.3,0
1398,44,65,310.3,0
1972,21.3,67,310.3,0
1603,37.6,69,310.4,0
1610,34.8,71,310.4,0
1373,48,73,310.4,1
1425,44.7,76,310.5,0
1212,55.6,79,310.4,1
1828,26.3,82,310.4,0
1370,44.4,85,310.5,1
1823,25.1,87,310.5,0
1263,60.6,90,310.5,1
1889,21.5,92,310.4,0
1639,32.9,94,310.5,0
1608,33.1,97,310.4,0
1653,32.4,100,310.3,0
1591,29.8,105,310.4,0
1696,30.9,107,310.5,0
1346,47.5,109,310.6,1
1507,40.4,111,310.5,0
1525,48.7,114,310.6,0
1559,33.9,119,310.7,0
1632,30.5,122,310.6,0
1559,36,124,310.5,0
1355,51.5,126,310.6,1
1832,23.7,129,310.5,0
1386,50,132,310.6,0
1346,49.2,134,310.6,1
1499,37.8,137,310.7,0
1612,33.4,139,310.7,0
1544,39.7,141,310.7,0
1477,39.2,144,310.9,0
1624,34.4,146,310.9,0
1349,46.1,148,310.9,1
1686,28.8,150,310.8,0
1521,40.4,152,310.7,0
1362,54.8,155,310.7,1
1402,50.9,157,310.7,0
1334,53.2,159,310.6,1
1348,48.4,161,310.6,1
1570,34.6,163,310.6,0
1601,33,166,310.7,0
1611,31.8,169,310.8,0
1560,31.8,172,310.9,0
1444,40.7,174,310.9,0
1317,59.4,179,311,0
1463,43.1,181,311,0
1634,34.2,184,311.1,0
1423,46.2,186,311,0
1548,38.4,188,311,0
1563,35.6,190,311,0
1573,36.5,193,311,0
1432,44.5,195,311.1,0
1638,32,198,311.1,0
1571,34.2,201,311.1,0
2211,15.4,203,311,0
1555,40.6,205,311,0
1558,31.9,207,310.9,0
1523,43.2,210,310.9,0
1723,26.3,213,310.8,0
1721,28.4,215,310.8,0
1710,30.4,218,310.9,1
1627,32.3,0,310.9,0
1422,47,3,310.8,0
1565,35.3,6,310.8,0
1314,52.8,8,310.7,1
1392,60.5,10,310.6,0
1465,40.7,13,310.7,0
1573,36.6,15,310.6,0
2157,17.8,17,310.7,0
1370,50.3,20,310.7,0
1462,38.8,22,310.6,0
1479,40.5,24,310.6,0
1717,26.8,27,310.7,0
1260,65.9,29,310.6,0
1467,39.3,32,310.6,0
1535,38.6,34,310.6,0
1657,31.9,37,310.7,0
1698,28.1,39,310.7,0
1359,49.3,41,310.7,1
1596,37.1,43,310.8,0
1383,46.9,45,310.8,0
2203,16.6,47,310.8,0
1408,46.8,49,310.8,0
1673,32.9,52,310.8,0
1340,47.8,54,310.8,0
1452,42.3,56,310.9,0
1302,53.4,58,310.9,0
1522,35.9,61,310.9,0
1438,41.4,66,310.8,0
1604,40.5,68,310.9,0
1832,23.2,70,311,0
1521,34.8,72,311,0
1446,37.6,75,311,0
1905,20.9,77,311.1,0
1475,47.9,79,311,0
1462,48.5,81,311,0
1435,42.3,83,310.9,0
1469,39.6,86,310.9,0
1520,43,88,311.1,0
1537,35.5,91,311,0
1369,60,93,311,1
1506,37.2,95,311,0
1330,56.9,97,310.9,1
1660,38,99,311,0
1356,55.5,101,310.9,1
1438,51,106,311,0
1329,48.6,111,311,1
1284,68,114,311,1
1387,52.1,116,311,0
1591,33.9,119,311,0
1589,39,122,311,0
1297,60.7,125,311.1,1
1545,35.1,128,311.2,0
1418,43.4,130,311.1,0
1730,28.1,135,311.1,0
2001,20.7,137,311,0
1620,36.2,139,311,0
1542,39.7,141,311,0
1424,38,144,311,0
1440,39.5,146,311.1,0
1520,42.8,148,311,0
1694,29.8,150,311,0
1610,39.2,152,311,0
1331,52,154,310.9,1
1470,41.2,156,310.8,0
1577,36.9,158,310.8,0
1486,36.4,160,310.8,0
1445,40.3,162,310.6,0
1500,36.7,164,310.5,0
1456,47.5,167,310.4,0
1743,28.1,170,310.4,0
1409,50.4,172,310.1,0
1361,45.4,174,310.1,1
1753,28.9,176,310.1,0
1832,22.9,178,310,0
1374,48.5,180,309.9,1
1334,61,182,309.9,1
1493,40.3,185,310,0
1317,49,187,309.9,1
1434,47.9,189,309.9,0
1457,39.2,192,309.9,0
1391,50.6,195,310,0
1781,23.9,198,310,0
1642,32.6,201,310,0
2032,19,203,310,0
2372,13.9,205,310.1,1
1393,44.9,208,310,0
1743,27.3,210,310.1,0
1457,40.4,213,310.2,0
2825,5.8,215,310.2,1
1609,34.2,217,310.2,0
1437,42.3,0,310.2,0
1402,50.1,3,310.1,0
1644,34.6,5,310.1,0
1471,51.1,8,310.2,0
2695,12.6,10,310.1,0
1435,48.1,12,310.2,0
1694,26.3,14,310.1,0
1687,26.6,16,310.1,0
1869,22.9,18,310,0
1259,63.9,20,309.9,1
1460,47.2,22,309.9,0
1501,39.5,27,309.9,0
1776,25.6,30,310,0
1468,40.8,32,310.1,0
1430,46.5,35,310.1,0
1502,46.6,37,310.1,0
1623,32.3,39,310.1,0
1651,29.8,44,310,0
1639,33.4,47,310.1,0
1417,44.6,49,310,0
1541,42.2,52,310.1,0
1411,45.1,54,310.2,0
1397,44.6,57,310.3,0
1686,28.9,59,310.2,0
1431,44,61,310.1,0
1341,50.5,64,310.3,1
1486,43,66,310.2,0
1384,57.1,68,310.2,0
1362,55.8,70,310.1,1
1660,29.3,72,310.1,0
1326,48.2,77,310.1,1
1566,30.3,79,310,0
1549,38.5,81,309.8,0
1746,31.1,83,309.9,0
1452,41.5,86,309.9,0
1588,33.9,89,309.8,0
1472,42.5,91,309.8,0
1607,37.7,93,309.9,0
1423,53.6,95,309.9,0
